density,epsilon_ff,seed,time_myr,space,bin,bin_spread,bin_count
1.0,0.1,00,7.0,F070W-F200W,6,0.2259555555555579,181
1.0,0.1,00,7.5,H-R,1,0.16390517671766247,341
1.0,0.1,00,7.5,H-R,2,0.14518940061403462,251
1.0,0.1,00,7.5,H-R,3,0.12887209181584813,209
1.0,0.1,00,7.5,H-R,4,0.11229244419756257,152
1.0,0.1,00,7.5,H-R,5,0.08590466709800038,92
1.0,0.1,00,7.5,H-R,6,0.05893758284751549,38
1.0,0.1,00,7.5,F070W-F200W,1,0.3122926829268291,167
1.0,0.1,00,7.5,F070W-F200W,2,0.3409444444444407,219
1.0,0.1,00,7.5,F070W-F200W,3,0.35863934426229527,247
1.0,0.1,00,7.5,F070W-F200W,4,0.33150000000000013,235
1.0,0.1,00,7.5,F070W-F200W,5,0.2294814814814785,216
1.0,0.1,00,7.5,F070W-F200W,6,0.209795454545457,176
1.0,0.1,00,8.0,H-R,1,0.16445337982353148,341
1.0,0.1,00,8.0,H-R,2,0.14653510596354624,253
1.0,0.1,00,8.0,H-R,3,0.13095104141386793,212
1.0,0.1,00,8.0,H-R,4,0.11386905839047157,154
1.0,0.1,00,8.0,H-R,5,0.08601988393455784,91
1.0,0.1,00,8.0,H-R,6,0.05526659858648075,40
1.0,0.1,00,8.0,F070W-F200W,1,0.316809523809523,171
1.0,0.1,00,8.0,F070W-F200W,2,0.35354385964912005,228
1.0,0.1,00,8.0,F070W-F200W,3,0.3557377049180328,246
1.0,0.1,00,8.0,F070W-F200W,4,0.31478947368421295,228
1.0,0.1,00,8.0,F070W-F200W,5,0.23098113207547577,212
1.0,0.1,00,8.0,F070W-F200W,6,0.20976744186046403,175
1.0,0.1,00,8.5,H-R,1,0.16901810257576289,344
1.0,0.1,00,8.5,H-R,2,0.14691085915626068,252
1.0,0.1,00,8.5,H-R,3,0.13433212058057542,216
1.0,0.1,00,8.5,H-R,4,0.11494999632186631,156
1.0,0.1,00,8.5,H-R,5,0.08538983771949016,90
1.0,0.1,00,8.5,H-R,6,0.056967929182309085,43
1.0,0.1,00,8.5,F070W-F200W,1,0.32554545454545014,177
1.0,0.1,00,8.5,F070W-F200W,2,0.36674137931034423,235
1.0,0.1,00,8.5,F070W-F200W,3,0.3567,241
1.0,0.1,00,8.5,F070W-F200W,4,0.30303636363636777,222
1.0,0.1,00,8.5,F070W-F200W,5,0.23243137254902102,207
1.0,0.1,00,8.5,F070W-F200W,6,0.21462790697674095,175
1.0,0.1,00,9.0,H-R,1,0.16720547245916384,337
1.0,0.1,00,9.0,H-R,2,0.14982431729123769,256
1.0,0.1,00,9.0,H-R,3,0.13532153937404612,217
1.0,0.1,00,9.0,H-R,4,0.11756708064935628,159
1.0,0.1,00,9.0,H-R,5,0.08569173972536781,90
1.0,0.1,00,9.0,H-R,6,0.049441446047382764,43
1.0,0.1,00,9.0,F070W-F200W,1,0.3356666666666719,183
1.0,0.1,00,9.0,F070W-F200W,2,0.3630847457627109,236
1.0,0.1,00,9.0,F070W-F200W,3,0.35998333333333044,242
1.0,0.1,00,9.0,F070W-F200W,4,0.28531481481481613,216
1.0,0.1,00,9.0,F070W-F200W,5,0.23136000000000045,201
1.0,0.1,00,9.0,F070W-F200W,6,0.21645454545454257,176
1.0,0.1,00,9.5,H-R,1,0.16764068819476852,331
1.0,0.1,00,9.5,H-R,2,0.1527665183612794,261
1.0,0.1,00,9.5,H-R,3,0.13643861281495018,217
1.0,0.1,00,9.5,H-R,4,0.11876837432668319,161
1.0,0.1,00,9.5,H-R,5,0.08578474368216082,90
1.0,0.1,00,9.5,H-R,6,0.050595262130731844,44
1.0,0.1,00,9.5,F070W-F200W,1,0.3457659574468117,189
1.0,0.1,00,9.5,F070W-F200W,2,0.3676101694915257,237
1.0,0.1,00,9.5,F070W-F200W,3,0.3695161290322613,248
1.0,0.1,00,9.5,F070W-F200W,4,0.2683461538461547,209
1.0,0.1,00,9.5,F070W-F200W,5,0.22587499999999672,192
1.0,0.1,00,9.5,F070W-F200W,6,0.2201395348837245,175
1.0,0.1,00,10.0,H-R,1,0.17090338808560235,331
1.0,0.1,00,10.0,H-R,2,0.1485173172518799,252
1.0,0.1,00,10.0,H-R,3,0.14274952539062036,226
1.0,0.1,00,10.0,H-R,4,0.12015541985806233,163
1.0,0.1,00,10.0,H-R,5,0.08431203966642253,89
1.0,0.1,00,10.0,H-R,6,0.04945858236225198,45
1.0,0.1,00,10.0,F070W-F200W,1,0.3555714285714302,197
1.0,0.1,00,10.0,F070W-F200W,2,0.3711355932203375,239
1.0,0.1,00,10.0,F070W-F200W,3,0.35489830508474896,237
1.0,0.1,00,10.0,F070W-F200W,4,0.27164814814814875,217
1.0,0.1,00,10.0,F070W-F200W,5,0.21191111111110494,180
1.0,0.1,00,10.0,F070W-F200W,6,0.21644186046511926,172
1.0,0.1,00,10.5,H-R,1,0.16952741671244853,328
1.0,0.1,00,10.5,H-R,2,0.15006371872500268,254
1.0,0.1,00,10.5,H-R,3,0.14437092589053901,228
1.0,0.1,00,10.5,H-R,4,0.12033648122566554,163
1.0,0.1,00,10.5,H-R,5,0.08427860956027322,89
1.0,0.1,00,10.5,H-R,6,0.04956832046252846,48
1.0,0.1,00,10.5,F070W-F200W,1,0.3564285714285731,198
1.0,0.1,00,10.5,F070W-F200W,2,0.3667288135593232,237
1.0,0.1,00,10.5,F070W-F200W,3,0.35966101694915054,239
1.0,0.1,00,10.5,F070W-F200W,4,0.2604339622641483,212
1.0,0.1,00,10.5,F070W-F200W,5,0.21270454545454243,178
1.0,0.1,00,10.5,F070W-F200W,6,0.21666666666666679,170
1.0,0.1,00,11.0,H-R,1,0.17053108190647337,326
1.0,0.1,00,11.0,H-R,2,0.15004481820374704,253
1.0,0.1,00,11.0,H-R,3,0.14646765786366434,230
1.0,0.1,00,11.0,H-R,4,0.12121965365916676,165
1.0,0.1,00,11.0,H-R,5,0.08398819664719093,89
1.0,0.1,00,11.0,H-R,6,0.05042644569042154,48
1.0,0.1,00,11.0,F070W-F200W,1,0.3622692307692308,208
1.0,0.1,00,11.0,F070W-F200W,2,0.3579649122806998,231
1.0,0.1,00,11.0,F070W-F200W,3,0.36174999999999713,240
1.0,0.1,00,11.0,F070W-F200W,4,0.24657999999999625,202
1.0,0.1,00,11.0,F070W-F200W,5,0.21027272727272361,176
1.0,0.1,00,11.0,F070W-F200W,6,0.22279069767441761,173
1.0,0.1,00,11.5,H-R,1,0.1693687553500709,321
1.0,0.1,00,11.5,H-R,2,0.15383145223096384,258
1.0,0.1,00,11.5,H-R,3,0.14664577903930587,230
1.0,0.1,00,11.5,H-R,4,0.12198461978386699,166
1.0,0.1,00,11.5,H-R,5,0.0835806735289375,89
1.0,0.1,00,11.5,H-R,6,0.051262318284783115,48
1.0,0.1,00,11.5,F070W-F200W,1,0.3732363636363605,221
1.0,0.1,00,11.5,F070W-F200W,2,0.3438750000000006,226
1.0,0.1,00,11.5,F070W-F200W,3,0.35272413793103397,233
1.0,0.1,00,11.5,F070W-F200W,4,0.24353061224489636,198
1.0,0.1,00,11.5,F070W-F200W,5,0.21597727272727596,177
1.0,0.1,00,11.5,F070W-F200W,6,0.2190000000000012,171
1.0,0.1,00,12.0,H-R,1,0.17039884335686462,320
1.0,0.1,00,12.0,H-R,2,0.15439367558744754,258
1.0,0.1,00,12.0,H-R,3,0.14730933130347323,230
1.0,0.1,00,12.0,H-R,4,0.12211171086617267,166
1.0,0.1,00,12.0,H-R,5,0.08334812962381632,89
1.0,0.1,00,12.0,H-R,6,0.050843997076507996,49
1.0,0.1,00,12.0,F070W-F200W,1,0.3700363636363644,223
1.0,0.1,00,12.0,F070W-F200W,2,0.3297818181818233,220
1.0,0.1,00,12.0,F070W-F200W,3,0.36318644067796413,239
1.0,0.1,00,12.0,F070W-F200W,4,0.22963829787234502,189
1.0,0.1,00,12.0,F070W-F200W,5,0.2153023255813995,175
1.0,0.1,00,12.0,F070W-F200W,6,0.21933333333332783,169
1.0,0.1,00,12.5,H-R,1,0.17117877731409936,318
1.0,0.1,00,12.5,H-R,2,0.15519224498104878,258
1.0,0.1,00,12.5,H-R,3,0.14726621593363864,229
1.0,0.1,00,12.5,H-R,4,0.12421536683691214,169
1.0,0.1,00,12.5,H-R,5,0.08403173704416811,90
1.0,0.1,00,12.5,H-R,6,0.05187125474003107,50
1.0,0.1,00,12.5,F070W-F200W,1,0.9036140350877204,229
1.0,0.1,00,12.5,F070W-F200W,2,0.3260185185185165,218
1.0,0.1,00,12.5,F070W-F200W,3,0.36298305084745763,239
1.0,0.1,00,12.5,F070W-F200W,4,0.22162222222222105,183
1.0,0.1,00,12.5,F070W-F200W,5,0.21656818181818416,176
1.0,0.1,00,12.5,F070W-F200W,6,0.2196666666666669,168
1.0,0.1,00,13.0,H-R,1,0.1706596806760221,316
1.0,0.1,00,13.0,H-R,2,0.15565746527477176,258
1.0,0.1,00,13.0,H-R,3,0.14503251454735944,225
1.0,0.1,00,13.0,H-R,4,0.12583485052155097,172
1.0,0.1,00,13.0,H-R,5,0.08450266686848895,92
1.0,0.1,00,13.0,H-R,6,0.051584969147385085,50
1.0,0.1,00,13.0,F070W-F200W,1,0.8979137931034504,233
1.0,0.1,00,13.0,F070W-F200W,2,0.31777358490566066,212
1.0,0.1,00,13.0,F070W-F200W,3,0.36478333333333346,241
1.0,0.1,00,13.0,F070W-F200W,4,0.21406666666667107,180
1.0,0.1,00,13.0,F070W-F200W,5,0.21402325581395587,173
1.0,0.1,00,13.0,F070W-F200W,6,0.22028571428571553,168
1.0,0.1,00,13.5,H-R,1,0.1696398737076572,311
1.0,0.1,00,13.5,H-R,2,0.15581270631297706,257
1.0,0.1,00,13.5,H-R,3,0.14683051719996643,228
1.0,0.1,00,13.5,H-R,4,0.12684203724714105,173
1.0,0.1,00,13.5,H-R,5,0.08532416940335752,93
1.0,0.1,00,13.5,H-R,6,0.05243567634010882,50
1.0,0.1,00,13.5,F070W-F200W,1,0.3784745762711843,236
1.0,0.1,00,13.5,F070W-F200W,2,0.31069230769230494,210
1.0,0.1,00,13.5,F070W-F200W,3,0.3609661016949133,237
1.0,0.1,00,13.5,F070W-F200W,4,0.2064883720930233,174
1.0,0.1,00,13.5,F070W-F200W,5,0.21811627906976838,174
1.0,0.1,00,13.5,F070W-F200W,6,0.22231707317073202,167
1.0,0.1,00,14.0,H-R,1,0.1695615881204291,309
1.0,0.1,00,14.0,H-R,2,0.15568555611917256,255
1.0,0.1,00,14.0,H-R,3,0.14733119473424572,227
1.0,0.1,00,14.0,H-R,4,0.13002613029060228,177
1.0,0.1,00,14.0,H-R,5,0.08678250887961014,95
1.0,0.1,00,14.0,H-R,6,0.05176051883214483,50
1.0,0.1,00,14.0,F070W-F200W,1,0.3834166666666654,242
1.0,0.1,00,14.0,F070W-F200W,2,0.29366666666666497,204
1.0,0.1,00,14.0,F070W-F200W,3,0.3551206896551715,233
1.0,0.1,00,14.0,F070W-F200W,4,0.20448837209302262,172
1.0,0.1,00,14.0,F070W-F200W,5,0.21862790697674583,174
1.0,0.1,00,14.0,F070W-F200W,6,0.22073170731707492,166
1.0,0.1,00,14.5,H-R,1,0.17083162652591,309
1.0,0.1,00,14.5,H-R,2,0.1543028104601052,253
1.0,0.1,00,14.5,H-R,3,0.14614613470077753,226
1.0,0.1,00,14.5,H-R,4,0.13230911260068923,179
1.0,0.1,00,14.5,H-R,5,0.08641135259956445,96
1.0,0.1,00,14.5,H-R,6,0.05109364619031376,50
1.0,0.1,00,14.5,F070W-F200W,1,0.3960645161290337,250
1.0,0.1,00,14.5,F070W-F200W,2,0.28806000000000154,203
1.0,0.1,00,14.5,F070W-F200W,3,0.3528947368421047,231
1.0,0.1,00,14.5,F070W-F200W,4,0.19860975609755904,167
1.0,0.1,00,14.5,F070W-F200W,5,0.2235116279069782,175
1.0,0.1,00,14.5,F070W-F200W,6,0.2168499999999991,160
1.0,0.1,00,15.0,H-R,1,0.16973234911515056,306
1.0,0.1,00,15.0,H-R,2,0.1565861871058869,255
1.0,0.1,00,15.0,H-R,3,0.1478800463495875,227
1.0,0.1,00,15.0,H-R,4,0.12998318531734587,175
1.0,0.1,00,15.0,H-R,5,0.08917082768409568,99
1.0,0.1,00,15.0,H-R,6,0.05101816217267241,50
1.0,0.1,00,15.0,F070W-F200W,1,0.39903225806451914,249
1.0,0.1,00,15.0,F070W-F200W,2,0.28250000000000064,201
1.0,0.1,00,15.0,F070W-F200W,3,0.3606896551724166,234
1.0,0.1,00,15.0,F070W-F200W,4,0.18538461538461526,159
1.0,0.1,00,15.0,F070W-F200W,5,0.21937209302325478,173
1.0,0.1,00,15.0,F070W-F200W,6,0.21592500000000037,160
1.0,0.1,00,15.5,H-R,1,0.16987462442304735,305
1.0,0.1,00,15.5,H-R,2,0.1569209529623492,255
1.0,0.1,00,15.5,H-R,3,0.14697946757426128,226
1.0,0.1,00,15.5,H-R,4,0.1303693707134026,176
1.0,0.1,00,15.5,H-R,5,0.08948310319215147,101
1.0,0.1,00,15.5,H-R,6,0.05011403965755923,50
1.0,0.1,00,15.5,F070W-F200W,1,0.6368870967741955,248
1.0,0.1,00,15.5,F070W-F200W,2,0.2765918367346938,198
1.0,0.1,00,15.5,F070W-F200W,3,0.36098275862068796,235
1.0,0.1,00,15.5,F070W-F200W,4,0.18582500000000124,160
1.0,0.1,00,15.5,F070W-F200W,5,0.22040476190476,171
1.0,0.1,00,15.5,F070W-F200W,6,0.21479487179487045,157
1.0,0.1,00,16.0,H-R,1,0.17115752182869892,305
1.0,0.1,00,16.0,H-R,2,0.1547832508116973,252
1.0,0.1,00,16.0,H-R,3,0.14791623079331306,227
1.0,0.1,00,16.0,H-R,4,0.1325650241591927,178
1.0,0.1,00,16.0,H-R,5,0.08921546353275733,101
1.0,0.1,00,16.0,H-R,6,0.05063561645063008,51
1.0,0.1,00,16.0,F070W-F200W,1,0.38968852459015935,245
1.0,0.1,00,16.0,F070W-F200W,2,0.2778799999999997,200
1.0,0.1,00,16.0,F070W-F200W,3,0.3547586206896547,232
1.0,0.1,00,16.0,F070W-F200W,4,0.1882307692307723,159
1.0,0.1,00,16.0,F070W-F200W,5,0.22123255813953868,172
1.0,0.1,00,16.0,F070W-F200W,6,0.21353846153846767,156
1.0,0.1,00,16.5,H-R,1,0.17073578463246575,305
1.0,0.1,00,16.5,H-R,2,0.15550641287475764,252
1.0,0.1,00,16.5,H-R,3,0.14635625722285628,223
1.0,0.1,00,16.5,H-R,4,0.13405155668740298,179
1.0,0.1,00,16.5,H-R,5,0.09304205836852097,106
1.0,0.1,00,16.5,H-R,6,0.051470842054569976,51
1.0,0.1,00,16.5,F070W-F200W,1,0.3810169491525457,239
1.0,0.1,00,16.5,F070W-F200W,2,0.2857843137254932,204
1.0,0.1,00,16.5,F070W-F200W,3,0.3538421052631602,230
1.0,0.1,00,16.5,F070W-F200W,4,0.1904102564102601,159
1.0,0.1,00,16.5,F070W-F200W,5,0.22321428571428648,171
1.0,0.1,00,16.5,F070W-F200W,6,0.2168461538461557,157
1.0,0.1,00,17.0,H-R,1,0.1706321796402146,304
1.0,0.1,00,17.0,H-R,2,0.15607926353027501,251
1.0,0.1,00,17.0,H-R,3,0.1442378214297273,221
1.0,0.1,00,17.0,H-R,4,0.1327498613260465,178
1.0,0.1,00,17.0,H-R,5,0.0959575634341363,111
1.0,0.1,00,17.0,H-R,6,0.0520173859541706,51
1.0,0.1,00,17.0,F070W-F200W,1,0.3729491525423754,236
1.0,0.1,00,17.0,F070W-F200W,2,0.2802199999999999,200
1.0,0.1,00,17.0,F070W-F200W,3,0.36491525423729065,236
1.0,0.1,00,17.0,F070W-F200W,4,0.17926315789473968,152
1.0,0.1,00,17.0,F070W-F200W,5,0.22388095238095396,171
1.0,0.1,00,17.0,F070W-F200W,6,0.21471052631578402,155
1.0,0.1,00,17.5,H-R,1,0.17133180846798335,304
1.0,0.1,00,17.5,H-R,2,0.1555976804014616,250
1.0,0.1,00,17.5,H-R,3,0.14453247530439461,221
1.0,0.1,00,17.5,H-R,4,0.13299697232712515,178
1.0,0.1,00,17.5,H-R,5,0.09565213680926199,112
1.0,0.1,00,17.5,H-R,6,0.05246636230131152,51
1.0,0.1,00,17.5,F070W-F200W,1,0.37625423728813523,237
1.0,0.1,00,17.5,F070W-F200W,2,0.28851999999999833,203
1.0,0.1,00,17.5,F070W-F200W,3,0.3677931034482729,235
1.0,0.1,00,17.5,F070W-F200W,4,0.178675675675672,150
1.0,0.1,00,17.5,F070W-F200W,5,0.21911904761905276,169
1.0,0.1,00,17.5,F070W-F200W,6,0.2143157894736767,154
1.0,0.1,00,18.0,H-R,1,0.17067479843868627,301
1.0,0.1,00,18.0,H-R,2,0.15753677874756855,253
1.0,0.1,00,18.0,H-R,3,0.14107675049845536,213
1.0,0.1,00,18.0,H-R,4,0.13387738819178874,179
1.0,0.1,00,18.0,H-R,5,0.10105928278334009,119
1.0,0.1,00,18.0,H-R,6,0.05374464984563221,51
1.0,0.1,00,18.0,F070W-F200W,1,0.37375862068965304,234
1.0,0.1,00,18.0,F070W-F200W,2,0.2914901960784331,204
1.0,0.1,00,18.0,F070W-F200W,3,0.3714999999999993,235
1.0,0.1,00,18.0,F070W-F200W,4,0.17677777777777948,146
1.0,0.1,00,18.0,F070W-F200W,5,0.22004761904761416,168
1.0,0.1,00,18.0,F070W-F200W,6,0.21336842105262832,152
1.0,0.1,00,18.5,H-R,1,0.17031110858153364,300
1.0,0.1,00,18.5,H-R,2,0.15721768260248203,251
1.0,0.1,00,18.5,H-R,3,0.1418043444180932,214
1.0,0.1,00,18.5,H-R,4,0.1352071099792853,180
1.0,0.1,00,18.5,H-R,5,0.10041669688792099,119
1.0,0.1,00,18.5,H-R,6,0.05390191433514069,51
1.0,0.1,00,18.5,F070W-F200W,1,0.36144642857142806,226
1.0,0.1,00,18.5,F070W-F200W,2,0.3121886792452866,215
1.0,0.1,00,18.5,F070W-F200W,3,0.35975,227
1.0,0.1,00,18.5,F070W-F200W,4,0.16977142857142802,142
1.0,0.1,00,18.5,F070W-F200W,5,0.22509756097561073,167
1.0,0.1,00,18.5,F070W-F200W,6,0.21318918918919216,151
1.0,0.1,00,19.0,H-R,1,0.16802167665047074,295
1.0,0.1,00,19.0,H-R,2,0.16027128630862175,255
1.0,0.1,00,19.0,H-R,3,0.14079168376996476,212
1.0,0.1,00,19.0,H-R,4,0.13212291042147495,178
1.0,0.1,00,19.0,H-R,5,0.10313064156804308,125
1.0,0.1,00,19.0,H-R,6,0.05358195041076419,53
1.0,0.1,00,19.0,F070W-F200W,1,0.3592857142857149,224
1.0,0.1,00,19.0,F070W-F200W,2,0.31477358490566054,215
1.0,0.1,00,19.0,F070W-F200W,3,0.36166071428571556,227
1.0,0.1,00,19.0,F070W-F200W,4,0.16494117647058992,138
1.0,0.1,00,19.0,F070W-F200W,5,0.22478048780488002,167
1.0,0.1,00,19.0,F070W-F200W,6,0.2100540540540532,149
1.0,0.1,00,19.5,H-R,1,0.16710584803514572,293
1.0,0.1,00,19.5,H-R,2,0.15987252626414739,254
1.0,0.1,00,19.5,H-R,3,0.14093568041650695,212
1.0,0.1,00,19.5,H-R,4,0.13285116958332255,179
1.0,0.1,00,19.5,H-R,5,0.10377266442910815,126
1.0,0.1,00,19.5,H-R,6,0.05251479021265881,53
1.0,0.1,00,19.5,F070W-F200W,1,0.3547636363636393,220
1.0,0.1,00,19.5,F070W-F200W,2,0.31084615384615333,211
1.0,0.1,00,19.5,F070W-F200W,3,0.36436842105263345,229
1.0,0.1,00,19.5,F070W-F200W,4,0.1622121212121197,135
1.0,0.1,00,19.5,F070W-F200W,5,0.22131707317073435,166
1.0,0.1,00,19.5,F070W-F200W,6,0.21328947368421147,152
1.0,0.1,00,20.0,H-R,1,0.16684570094789408,292
1.0,0.1,00,20.0,H-R,2,0.1590875411623307,253
1.0,0.1,00,20.0,H-R,3,0.14119465933292275,212
1.0,0.1,00,20.0,H-R,4,0.13355046399447135,179
1.0,0.1,00,20.0,H-R,5,0.10417540736324726,128
1.0,0.1,00,20.0,H-R,6,0.054435647734899284,54
1.0,0.1,00,20.0,F070W-F200W,1,0.3611272727272734,223
1.0,0.1,00,20.0,F070W-F200W,2,0.3163207547169815,213
1.0,0.1,00,20.0,F070W-F200W,3,0.36382142857142874,227
1.0,0.1,00,20.0,F070W-F200W,4,0.15600000000000058,130
1.0,0.1,00,20.0,F070W-F200W,5,0.22478048780487825,167
1.0,0.1,00,20.0,F070W-F200W,6,0.21067567567567913,149
1.0,0.3,00,1.0,H-R,1,0.1365514096072321,175
1.0,0.3,00,1.0,H-R,2,0.0899363333968628,142
1.0,0.3,00,1.0,H-R,3,0.0687282864072919,151
1.0,0.3,00,1.0,H-R,4,0.06460181026005107,116
1.0,0.3,00,1.0,H-R,5,0.06216141479761106,95
1.0,0.3,00,1.0,H-R,6,0.06019186905512941,67
1.0,0.3,00,1.0,F070W-F200W,1,0.12539999999999907,60
1.0,0.3,00,1.0,F070W-F200W,2,0.12363157894736787,76
1.0,0.3,00,1.0,F070W-F200W,3,0.1460434782608715,94
1.0,0.3,00,1.0,F070W-F200W,4,0.2270625000000006,192
1.0,0.3,00,1.0,F070W-F200W,5,0.30947727272726944,176
1.0,0.3,00,1.0,F070W-F200W,6,0.2936216216216234,149
1.0,0.3,00,1.5,H-R,1,0.11126318023838133,198
1.0,0.3,00,1.5,H-R,2,0.08099781003003281,149
1.0,0.3,00,1.5,H-R,3,0.09294262655158592,152
1.0,0.3,00,1.5,H-R,4,0.07530333785614385,107
1.0,0.3,00,1.5,H-R,5,0.07086328343476844,98
1.0,0.3,00,1.5,H-R,6,0.07352973748036146,71
1.0,0.3,00,1.5,F070W-F200W,1,0.1752500000000019,80
1.0,0.3,00,1.5,F070W-F200W,2,0.1682105263157876,77
1.0,0.3,00,1.5,F070W-F200W,3,0.2617222222222235,147
1.0,0.3,00,1.5,F070W-F200W,4,0.3128222222222199,180
1.0,0.3,00,1.5,F070W-F200W,5,0.23947368421052495,154
1.0,0.3,00,1.5,F070W-F200W,6,0.24400000000000155,167
1.0,0.3,00,2.0,H-R,1,0.10835495228613579,231
1.0,0.3,00,2.0,H-R,2,0.07644484682221186,164
1.0,0.3,00,2.0,H-R,3,0.09388546342982818,151
1.0,0.3,00,2.0,H-R,4,0.07140938740897851,101
1.0,0.3,00,2.0,H-R,5,0.07096892507799224,103
1.0,0.3,00,2.0,H-R,6,0.06228859021515443,64
1.0,0.3,00,2.0,F070W-F200W,1,0.1793913043478259,92
1.0,0.3,00,2.0,F070W-F200W,2,0.1826818181818215,89
1.0,0.3,00,2.0,F070W-F200W,3,0.2682926829268286,165
1.0,0.3,00,2.0,F070W-F200W,4,0.2276190476190454,170
1.0,0.3,00,2.0,F070W-F200W,5,0.19123684210526193,154
1.0,0.3,00,2.0,F070W-F200W,6,0.22095999999999982,200
1.0,0.3,00,2.5,H-R,1,0.1251449494761967,268
1.0,0.3,00,2.5,H-R,2,0.08506865967362742,175
1.0,0.3,00,2.5,H-R,3,0.09486327866774047,152
1.0,0.3,00,2.5,H-R,4,0.06837210353742273,95
1.0,0.3,00,2.5,H-R,5,0.07443067030907224,108
1.0,0.3,00,2.5,H-R,6,0.053209622092587505,55
1.0,0.3,00,2.5,F070W-F200W,1,0.17887499999999967,96
1.0,0.3,00,2.5,F070W-F200W,2,0.22322222222222088,111
1.0,0.3,00,2.5,F070W-F200W,3,0.28032558139534736,172
1.0,0.3,00,2.5,F070W-F200W,4,0.21134883720930198,174
1.0,0.3,00,2.5,F070W-F200W,5,0.20259523809524183,171
1.0,0.3,00,2.5,F070W-F200W,6,0.14751063829786837,190
1.0,0.3,00,3.0,H-R,1,0.1463301712359628,301
1.0,0.3,00,3.0,H-R,2,0.0973186108204318,192
1.0,0.3,00,3.0,H-R,3,0.09604963568356772,154
1.0,0.3,00,3.0,H-R,4,0.07293133198853385,99
1.0,0.3,00,3.0,H-R,5,0.07875209603058586,107
1.0,0.3,00,3.0,H-R,6,0.04693953050164312,48
1.0,0.3,00,3.0,F070W-F200W,1,0.19796153846153963,106
1.0,0.3,00,3.0,F070W-F200W,2,0.23890322580645673,125
1.0,0.3,00,3.0,F070W-F200W,3,0.26668292682927053,167
1.0,0.3,00,3.0,F070W-F200W,4,0.2495102040816306,198
1.0,0.3,00,3.0,F070W-F200W,5,0.2530000000000001,203
1.0,0.3,00,3.0,F070W-F200W,6,0.11657894736842245,153
1.0,0.3,00,3.5,H-R,1,0.15200502887303569,302
1.0,0.3,00,3.5,H-R,2,0.1030974263845661,200
1.0,0.3,00,3.5,H-R,3,0.10073125062270427,163
1.0,0.3,00,3.5,H-R,4,0.08043817138022558,107
1.0,0.3,00,3.5,H-R,5,0.07496018873597832,100
1.0,0.3,00,3.5,H-R,6,0.06508216310809756,50
1.0,0.3,00,3.5,F070W-F200W,1,0.2157586206896589,116
1.0,0.3,00,3.5,F070W-F200W,2,0.24605882352940966,136
1.0,0.3,00,3.5,F070W-F200W,3,0.29976086956521186,186
1.0,0.3,00,3.5,F070W-F200W,4,0.27449019607843006,205
1.0,0.3,00,3.5,F070W-F200W,5,0.2667692307692313,211
1.0,0.3,00,3.5,F070W-F200W,6,0.08665853658536449,165
1.0,0.3,00,4.0,H-R,1,0.16075733389052416,316
1.0,0.3,00,4.0,H-R,2,0.10485960048350318,199
1.0,0.3,00,4.0,H-R,3,0.1054546688904483,173
1.0,0.3,00,4.0,H-R,4,0.08675192943592291,115
1.0,0.3,00,4.0,H-R,5,0.07968551267901547,100
1.0,0.3,00,4.0,H-R,6,0.08832726038785099,51
1.0,0.3,00,4.0,F070W-F200W,1,0.23329032258064686,124
1.0,0.3,00,4.0,F070W-F200W,2,0.2655000000000012,153
1.0,0.3,00,4.0,F070W-F200W,3,0.30828000000000166,200
1.0,0.3,00,4.0,F070W-F200W,4,0.2875686274509839,206
1.0,0.3,00,4.0,F070W-F200W,5,0.23941999999999553,202
1.0,0.3,00,4.0,F070W-F200W,6,0.13698076923076563,209
1.0,0.3,00,4.5,H-R,1,0.16399303030088275,319
1.0,0.3,00,4.5,H-R,2,0.10882536673313026,203
1.0,0.3,00,4.5,H-R,3,0.10768827322485897,180
1.0,0.3,00,4.5,H-R,4,0.08980138203085042,121
1.0,0.3,00,4.5,H-R,5,0.08799273148242714,105
1.0,0.3,00,4.5,H-R,6,0.09071751673520423,48
1.0,0.3,00,4.5,F070W-F200W,1,0.2580294117647064,136
1.0,0.3,00,4.5,F070W-F200W,2,0.27562790697674444,174
1.0,0.3,00,4.5,F070W-F200W,3,0.30251923076923504,209
1.0,0.3,00,4.5,F070W-F200W,4,0.29040384615384873,209
1.0,0.3,00,4.5,F070W-F200W,5,0.17397727272727437,179
1.0,0.3,00,4.5,F070W-F200W,6,0.2062000000000026,222
1.0,0.3,00,5.0,H-R,1,0.15749863004537334,317
1.0,0.3,00,5.0,H-R,2,0.12370481587936832,222
1.0,0.3,00,5.0,H-R,3,0.1117730359792164,187
1.0,0.3,00,5.0,H-R,4,0.0958818084758355,129
1.0,0.3,00,5.0,H-R,5,0.08788783724368754,101
1.0,0.3,00,5.0,H-R,6,0.08739060353554617,46
1.0,0.3,00,5.0,F070W-F200W,1,0.2720857142857156,143
1.0,0.3,00,5.0,F070W-F200W,2,0.29999999999999893,195
1.0,0.3,00,5.0,F070W-F200W,3,0.29282352941176626,207
1.0,0.3,00,5.0,F070W-F200W,4,0.31207272727272795,223
1.0,0.3,00,5.0,F070W-F200W,5,0.11076190476190817,168
1.0,0.3,00,5.0,F070W-F200W,6,0.27379999999999605,241
1.0,0.3,00,5.5,H-R,1,0.14745292590274883,309
1.0,0.3,00,5.5,H-R,2,0.13604691629998933,239
